gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3200718008	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS987001711	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2020-09-26	26	9	2020	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS987001711				CC_BY_4_0		obsr234981			2024-04-17T08:52:10.496Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3200424626	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1010374658	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Knox Road	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.417885	-68.33421							2020-11-10	10	11	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS1010374658				CC_BY_4_0		obsr101607			2024-04-17T09:59:13.896Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3200354081	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS970903482	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Ingallshore (no public access)	Maine	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-08-22	22	8	2020	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS970903482				CC_BY_4_0		obsr1005446			2024-04-17T08:31:50.835Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3200274071	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS987954480	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Mount Desert Island High School	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.37278	-68.3025							2020-09-27	27	9	2020	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS987954480				CC_BY_4_0		obsr282531			2024-04-17T09:14:21.433Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199963042	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS976728207	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Lopaus Point Road	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.236423	-68.36057							2020-09-05	5	9	2020	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD	OBS976728207				CC_BY_4_0		obsr136723			2024-04-17T08:53:45.797Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199740605	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975620472	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-08-26	26	8	2020	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975620472				CC_BY_4_0		obsr1325027			2024-04-17T09:18:08.217Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199541738	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS1019956279	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Hadley Point, Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2020-07-02	2	7	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS1019956279				CC_BY_4_0		obsr101607			2024-04-17T08:32:17.076Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199259492	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS1002097740	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Ingallshore (no public access)	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-10-25	25	10	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS1002097740				CC_BY_4_0		obsr1325027			2024-04-17T09:59:09.660Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199258118	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975287208	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-01	1	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975287208				CC_BY_4_0		obsr1005446			2024-04-17T08:54:17.378Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3199158259	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS986770431	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-26	26	9	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS986770431				CC_BY_4_0		obsr1005446			2024-04-17T08:53:37Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3198194909	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS978830151	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Sawyers Cove	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2020-09-05	5	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS978830151				CC_BY_4_0		obsr184051			2024-04-17T08:52:13.453Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3198090635	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS989336897	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris minutilla		SPECIES	Calidris minutilla (Vieillot, 1819)	Calidris minutilla		US	Hadley Point, Bar Harbor	Maine	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2020-10-01	1	10	2020	2481745	2481745	HUMAN_OBSERVATION	CLO	EBIRD	OBS989336897				CC_BY_4_0		obsr487706			2024-04-17T08:53:05.243Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3197437994	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS980669974	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Bar Harbor--College of the Atlantic	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.39541	-68.22041							2020-09-13	13	9	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS980669974				CC_BY_4_0		obsr725678			2024-04-17T08:54:25.142Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3197366153	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS1019958148	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Acadia NP--Seawall Picnic Area	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2373	-68.3025							2020-06-25	25	6	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS1019958148				CC_BY_4_0		obsr101607			2024-04-17T08:32:04.968Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3197304594	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS981045190	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Lopaus Point Road	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.236423	-68.36057							2020-09-14	14	9	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS981045190				CC_BY_4_0		obsr136723			2024-04-17T08:32:37.295Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3197232600	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS985421678	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alba		SPECIES	Calidris alba (Pallas, 1764)	Calidris alba		US	Ingallshore (no public access)	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-23	23	9	2020	2481748	2481748	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS985421678				CC_BY_4_0		obsr1325027			2024-04-17T09:14:11.409Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3197076943	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS979891047	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Schooner Head Overlook	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.33965	-68.17722							2020-09-12	12	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS979891047				CC_BY_4_0		obsr487706			2024-04-17T09:13:17.298Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196974071	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS976728201	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Lopaus Point Road	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.236423	-68.36057							2020-09-05	5	9	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD	OBS976728201				CC_BY_4_0		obsr136723			2024-04-17T09:59:43.220Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196911575	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS978731934	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	County Road	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.416294	-68.36185							2020-08-13	13	8	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS978731934				CC_BY_4_0		obsr101607			2024-04-17T08:32:42.632Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196852784	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS985882756	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Northeast Creek, Bar Harbor	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.42477	-68.32754							2020-09-24	24	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS985882756				CC_BY_4_0		obsr224998			2024-04-17T09:14:26.880Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196528758	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS1002260260	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Numenius	Numenius phaeopus		SPECIES	Numenius phaeopus (Linnaeus, 1758)	Numenius phaeopus		US	Whimbrel Seaside Lane Field, Mount Desert, Maine, US (44.296, -68.244)	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.296005	-68.24394							2020-10-24	24	10	2020	2481784	2481784	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS1002260260				CC_BY_4_0		obsr224998			2024-04-17T08:32:03.438Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196491684	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS978830140	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Sawyers Cove	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2020-09-05	5	9	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS978830140				CC_BY_4_0		obsr184051			2024-04-17T08:52:19.563Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3196216771	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975287220	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-01	1	9	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975287220				CC_BY_4_0		obsr1005446			2024-04-17T08:52:11.779Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195924102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS978419568	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Mount Desert Campground	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.362675	-68.32393							2020-09-03	3	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS978419568				CC_BY_4_0		obsr869527			2024-04-17T08:32:35.972Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195891691	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS992480087	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Hadley Point, Bar Harbor	Maine	PRESENT	11	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.444138	-68.31899							2020-10-07	7	10	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS992480087				CC_BY_4_0		obsr224998			2024-04-17T08:43:38.661Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195755200	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS975430171	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Acadia NP--Wonderland Trail	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.233753	-68.31987							2020-09-02	2	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD	OBS975430171				CC_BY_4_0		obsr136723			2024-04-17T08:34:11.542Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195590053	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS974658514	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Lopaus Point Road	Maine	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.236423	-68.36057							2020-08-31	31	8	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD	OBS974658514				CC_BY_4_0		obsr136723			2024-04-17T09:59:48.956Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195583918	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS981222459	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Sawyers Cove	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.313175	-68.421455							2020-09-05	5	9	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS981222459				CC_BY_4_0		obsr1151543			2024-04-17T08:34:27.143Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3195110706	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975057053	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Ingallshore (no public access)	Maine	PRESENT	30	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-01	1	9	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975057053				CC_BY_4_0		obsr1325027			2024-04-17T08:53:26.836Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3194715329	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS972409429	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Ingallshore (no public access)	Maine	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-08-26	26	8	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS972409429				CC_BY_4_0		obsr1005446			2024-04-17T09:14:13.431Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3194620929	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS970452934	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Ingallshore (no public access)	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-08-21	21	8	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS970452934				CC_BY_4_0		obsr1005446			2024-04-17T09:14:07.438Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3194570676	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975620445	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pusilla		SPECIES	Calidris pusilla (Linnaeus, 1766)	Calidris pusilla		US	Ingallshore (no public access)	Maine	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-08-26	26	8	2020	2481764	2481764	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975620445				CC_BY_4_0		obsr1325027			2024-04-17T09:14:14.922Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3194337356	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS985421648	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa solitaria		SPECIES	Tringa solitaria A.Wilson, 1813	Tringa solitaria		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-23	23	9	2020	2481710	2481710	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS985421648				CC_BY_4_0		obsr1005446			2024-04-17T08:53:54.860Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3194191106	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS974658499	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris alba		SPECIES	Calidris alba (Pallas, 1764)	Calidris alba		US	Lopaus Point Road	Maine	PRESENT	15	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.236423	-68.36057							2020-08-31	31	8	2020	2481748	2481748	HUMAN_OBSERVATION	CLO	EBIRD	OBS974658499				CC_BY_4_0		obsr136723			2024-04-17T08:32:34.146Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3193974599	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS966754433	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris melanotos		SPECIES	Calidris melanotos (Vieillot, 1819)	Calidris melanotos		US	Acadia National Park, Bennet Cove shoreline Southwest Harbor US-ME 44.23231, -68.30871	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.23231	-68.30871							2020-08-11	11	8	2020	2481744	2481744	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS966754433				CC_BY_4_0		obsr29626			2024-04-17T09:58:55.305Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3193675350	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS970328728	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa flavipes		SPECIES	Tringa flavipes (J.F.Gmelin, 1789)	Tringa flavipes		US	Northeast Creek, Bar Harbor	Maine	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.42477	-68.32754							2020-08-20	20	8	2020	2481721	2481721	HUMAN_OBSERVATION	CLO	EBIRD	OBS970328728				CC_BY_4_0		obsr733073			2024-04-17T08:53:57.701Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3193633228	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ME:OBS975287246	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Actitis	Actitis macularius		SPECIES	Actitis macularius (Linnaeus, 1766)	Actitis macularius		US	Ingallshore (no public access)	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.24076	-68.3642							2020-09-01	1	9	2020	2481798	2481798	HUMAN_OBSERVATION	CLO	EBIRD_ME	OBS975287246				CC_BY_4_0		obsr1325027			2024-04-17T08:52:56.607Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
3193133756	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS1002949662	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Tringa	Tringa melanoleuca		SPECIES	Tringa melanoleuca (J.F.Gmelin, 1789)	Tringa melanoleuca		US	Old County Rd.,Alley Island Overlook	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.41777	-68.36473							2020-10-26	26	10	2020	2481720	2481720	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS1002949662				CC_BY_4_0		obsr224998			2024-04-17T09:13:56.416Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
